timestamps,block_number,sender,to,amount0,amount1
1643137905,24156763,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xE2aA5905E9ef013b0af92214068f201390BA0974,208743215,1040745877121262504194
1643432418,24291837,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x408aD242Ef01a3068D2211dCF5936D611CdE0477,90931469,461189518032395166309
1643433334,24292188,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x408aD242Ef01a3068D2211dCF5936D611CdE0477,616050182,3130642907080156929783
1643444756,24297134,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x408aD242Ef01a3068D2211dCF5936D611CdE0477,583252982,2993084132008852251520
1643490736,24317705,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xA2a0474c88b43B203Bf02f3378682d3F91612336,1861042,10712060700666087632
1643665582,24396546,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x12f9B53e44b56774d235B6E6f183fDe8a9043065,1529717045,8356846421827489870159
1643711958,24417763,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xE02EABa81A67A2BC7AF6fBC8A026491B7804612E,526567,2878367257793089396
1643740858,24431270,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xd9c259dC17A8c92008be554bc3A2a60D16297b06,937991,5060029680619299580
1643770563,24444830,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x928efa31DB4D805DC355945A5AB3c8c7a8DB2FE2,5845700037,32038152229681597002336
1643825337,24470534,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x97ceb1160293736eBC2680f6dD2F650A4C0413ec,214965,1198166897167608151
1644247155,24660662,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x9C67c8f4aBCa0666431C3712115F6d41989722A5,911556492,4362498022024710994363
1644391879,24726755,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x9C67c8f4aBCa0666431C3712115F6d41989722A5,938705071,5210808408517445732153
1644442475,24750459,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x928efa31DB4D805DC355945A5AB3c8c7a8DB2FE2,6227596881,33618320697093792830803
1644539843,24794870,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x848789e3C5104Ae907d47e5ae28e5Fb2B970211f,20722425,97807461540402692680
1644670848,24853539,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x4618F344F19DBaB977d5919d3e3a3256274d043d,50782549,254277534621196392371
1644676407,24856129,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x4618F344F19DBaB977d5919d3e3a3256274d043d,50773896,254270630033759769322
1644690787,24862786,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2a6c4c4EAee1471493767D2650185296e22aa84b,270987629,1356549908241358673614
1644895960,24955574,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xCCe853ECB829d914d119724761e3deb6ad982047,870824890,4488450625313622881693
1644932626,24972546,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1772179a52C8c26bB3e28eCCa8A0c8d7135199C2,28738683,148562007891105728824
1645259772,25108696,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2a6c4c4EAee1471493767D2650185296e22aa84b,258099908,1409454775802434921779
1645348285,25148438,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xC6CF0a45ad27d4c3dFD1D3Ce00f44deD58C7a3E9,19956278370,109774894611154344759129
1645372331,25159291,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x9C67c8f4aBCa0666431C3712115F6d41989722A5,1478089786,9644436241925888472237
1645385569,25165314,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x928efa31DB4D805DC355945A5AB3c8c7a8DB2FE2,4483098299,30465130962529766872865
1645594647,25250433,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x22BAd86C18aD7Bc1041888E3f897AC058b5B46BB,3696980,20637513713826407159
1645963887,25385642,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xb6430046B9ca2B548d2E7eaFD51bB8af4A379f9B,103252115,591705462391094041178
1646200182,25484103,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xca37Ac6AcDD27b27Ce8e6f4eb497083Cefc1294e,45155089,276658650618003236393
1646200556,25484272,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x37546948D667f40208354F36668469b15c2DA4F5,37975228,232668692757016320076
1646202526,25485072,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xC102C1cFE5a75Ec9f429F264a2dCdCaF6f87b4C1,46847765,287029429752297807780
1646394107,25569710,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x17b8c52503C35AA8C1099e7E0EafCbE280a72cF3,583886289,3590819335683188916493
1646499246,25615449,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x657A38e6994CB578351376dCDb077330D00665d6,1201640118,7511306070067005523976
1646561752,25642719,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xC6CF0a45ad27d4c3dFD1D3Ce00f44deD58C7a3E9,15217311221,98725764539990487200413
1646614462,25666570,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x7120C5Af05944E01eDA1F28802327DdF76de96c8,968876279,10298636836452363641212
1646617584,25667995,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x23C0954C4b997c58A1544717dE90C8E174eA194c,2153467982,23513638992984447049495
1647283100,25942454,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x4618F344F19DBaB977d5919d3e3a3256274d043d,148556712,1901515701243704709946
1647324201,25959268,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x0B04ba900e3c84880eA12581F70a5FbEb82cfb35,941716440,12158797635738161523120
1647466532,26017270,0xf1c9881Be22EBF108B8927c4d197d126346b5036,0xf1c9881Be22EBF108B8927c4d197d126346b5036,677119955,9196762418098204112582
1647557158,26053921,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xA30F48CB60782d65bDfA958c72A20C8210e17e2C,53647228,3418940782772069673444
1648627803,26531540,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x25b95da452B23Bc572976a06B5661058DacB28FB,232494,30931701082282984574
1648949834,26677310,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xc02457A062f04ab32FE629bFa064f444E32f2333,4019487,507579674061354481731
1649125122,26756332,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x000000e28fAA823d5B53ff6C2922c28335840375,363906902,100523733751085129498042
