pool,token0,token1,block_number,timestamp
0xb3D15436BFA0848869f6861bE6B168Af05E86ACF,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xba9d4199faB4f26eFE3551D490E3821486f135Ba,12918725,1627534232
0xC42059f8EA0b7Df24Ca1e14260a2dFbFDf100DBd,0x388226dAFee360055d725003D8CA2e7b09B0A955,0xdAC17F958D2ee523a2206206994597C13D831ec7,12919626,1627547187
0xf139352698B358c1322AEa3c5323054D6056fA4E,0xb347132eFf18a3f63426f4988ef626d2CbE274F5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12919921,1627550790
0x408aDe445f7467443D6AE2cDdE6bC20867C82c1F,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xfbB0c2E86B2A26EdD8440d495c982Ad0BeCd84A6,12920195,1627554336
0x896DEf53B0cfe8c410733AA30D4f78246bA44cE0,0x0B4680e848f842b86E4Df38D9FA0d9f9419F37EC,0xdAC17F958D2ee523a2206206994597C13D831ec7,12920198,1627554361
0x4B3d09151aD295623AC9E50967739Fd437B0d892,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xDB5C3C46E28B53a39C255AA39A411dD64e5fed9c,12920262,1627555186
0x3Ee9c0e9710C22286637F47574e1947D4C446050,0x888888881f8af02398DC3fee2A243B66356717F8,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12920992,1627565554
0x7C3e2CB50d0c9F7beAEa380CB70E23E6E958cE95,0xBCD515D6C5de70D3A31D999A7FA6a299657De294,0xdAC17F958D2ee523a2206206994597C13D831ec7,12921068,1627566726
0x5ea96Bba23DE9028B388470c928eB607Bf915281,0x4FF067a03C695324162b6f7001824C3Ce13bAfe9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12921283,1627569695
0x5e29E8202B9A0a45A2b22ef6b79342408ae45E73,0x83C9A4FDD0101c2daF5A32c91f232316e6a3562e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12921594,1627573822
0x7867728FE9843c125B97BA396577877B9d7C3af5,0x6e1e65A3e50fe47969b95a495ce078139588D996,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12922016,1627579591
0x1754b94A3e63Be72efe44a1828cd81C4782a46C4,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xC581b735A1688071A1746c968e0798D642EDE491,12922136,1627581109
0x17D934Df25C5edE665E4442A47cF45c5B1a06E46,0x53eE4A83F3576e951e3A21c4ED260073C0A838fB,0xdAC17F958D2ee523a2206206994597C13D831ec7,12922219,1627582098
0x60B8B2E8F391313a5E2B50E5e4695D06780c3d8F,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xe5feeaC09D36B18b3FA757E5Cf3F8dA6B8e27F4C,12922555,1627587158
0xF71B0E07efe95b7Ef99ED1a30e11ad5737f1F5B6,0x60e683C6514Edd5F758A55b6f393BeBBAfaA8d5e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12922750,1627589695
0x928D796B9BeD717763f96B39211c991e3ee91d41,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xE8B2a3F60697F3c56fcA44a9616B91Fc9B99f98F,12922920,1627591920
0xc799838788dc5F2C92FC899aa896A8AC880862D4,0x9EE31B4Ec0E3fDc97ACDdCa46c9A961cb7626B9b,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12923045,1627593551
0x7f11Fc34B56FBD58CBF7BcDdB5A01960eBd3B810,0x25f8087EAD173b73D6e8B84329989A8eEA16CF73,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,12923158,1627595076
0x2AD45934b0e95553Edfa8C66aFd77Ce7C7FC6ee6,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xE0F309e8b41Dd6b138B1EE213AA1f5d58DA885fc,12923223,1627595880
0x672aCBd975BF5b43b6Cd5A35E4CB427f1026ffF6,0x6fB3e0A217407EFFf7Ca062D46c26E5d60a14d69,0xdAC17F958D2ee523a2206206994597C13D831ec7,12923285,1627596689
0xfa8A52e8a48A478e75985E193f1A34af708dBCBB,0x8861cfF2366C1128fd699B68304aD99a0764Ef9a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12923325,1627597251
0xA4b04a1FAf1571FF208423EB497d625a9B2F34D8,0x3FA42C7dFC3BDFfabbc1176619b5AA8Ff61c432F,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12923362,1627597658
0x51988927FfC6Fd62594a7B96c544FAa4a2FE9608,0xb526FD41360c98929006f3bDcBd16d55dE4b0069,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12924024,1627606926
0xe37BE90c5Aca1B51A4Ef249040042983423DF2a3,0x89A64014d429509CfFdA1AEBc7eB36B9435794BD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,12924100,1627608089
0x4cD47a3b223DC98Ff18E331319F977292f4c227d,0x3Ba57c536453417918Bb59081bEEa7b296eb4cb9,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,12924115,1627608271
0xeD673D82996e297cd1b4B6c5914EB5071ed63257,0x7E6178Ff832b099ABD54D23A50Ec012C7D4b36f4,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12924354,1627611571
0xc931D9fEFd06A8361d8057501F1EC522cF69c573,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,12924755,1627617336
0x5F5cA11C112a9F667355E58F8df75d0E992A9373,0x72E5390EDb7727E3d4e3436451DADafF675dBCC0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12924778,1627617636
0xd6F9E375E8E57fD35D459908615d589dB64b1232,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xCC8Fa225D80b9c7D42F96e9570156c65D6cAAa25,12925345,1627625806
0xc5726e6092Db9cEeD9D733E1199112e062370941,0x20a8CEC5fffea65Be7122BCaB2FFe32ED4Ebf03a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12925625,1627629617
0xFD79FbB9664E2dE675746b35588029A40452f7c3,0x41A3Dba3D677E573636BA691a70ff2D606c29666,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12925895,1627633388
0xedBA3e1Ec78153fbA15697Ca1814dA28c41E4eFD,0x6e55a475D343AE0E696D4aEcED8419202A5CBEe9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12926541,1627642319
0xd284eB327B6dD36E3eeE97CE7b94d288adAb49D9,0x1526d0c62855d88dfE497Cad7Cc3653ad1512C53,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12927852,1627659846
0x9B922fe85741517961de35D36e29907401d74A27,0x4981553e8CcF6Df916B36a2d6B6f8fC567628a51,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12928182,1627664349
0x23F6af246e82CdD86354AF55cfbCF788d0d91BB0,0x67BDcD02705CEcf08Cb296394DB7d6Ed00A496F9,0xf961A1Fa7C781Ecd23689fE1d0B7f3B6cBB2f972,12929503,1627682296
0x343784CE525944077613015d81f59722BAC141eF,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x853d955aCEf822Db058eb8505911ED77F175b99e,12930034,1627689517
0xeb340142d971f0304fe275a499447B4F82E9C3e6,0x4e38D89362f7e5db0096CE44ebD021c3962aA9a0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12930363,1627693818
0xe70fFc231A6821586c8deD3B5a055fdF6D7d0d54,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xE1F96e3F115f0368E6F7D063489d230a55F50faF,12930665,1627698163
0x27563B6922fFfA1D5970AAD49B7c9E160D02b881,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xdffA3a7f5B40789C7A437DbE7B31b47F9B08FE75,12931307,1627707273
0xBF4a6e0cdfe6bBAf4eaD962843AE7E86b87Bd42D,0x88A7797256E3a2f677235d917A8bf51E4CaB53bF,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12931345,1627707673
0xff82fd1BBF7EdaEb020EBeAe9dE908D33498b1c3,0x6B4c7A5e3f0B99FCD83e9c089BDDD6c7FCe5c611,0xCC8Fa225D80b9c7D42F96e9570156c65D6cAAa25,12931452,1627708986
0x8C2F778589b08DbD5857bE26b604dC5c42861732,0x1559FA1b8F28238FD5D76D9f434ad86FD20D1559,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12931468,1627709233
0xDE32DF715ee26d6dc96879647CcA02C50e621b59,0x07E156DA9F07CB59E220456a362c44c198B9E0fa,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12931707,1627712482
0xD4023283aC135b8B7204BA6FdfDa693B0dc71A19,0xa045FEc7aF48D6d80d76ccC4C16d167817ED7DBA,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12931993,1627716424
0x137F767100DF70e9c386ceE3A9518c6b308eEF8c,0xB5Fa135F44E201458287277eEeE8aEF475ab82C5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12932247,1627719828
0x8c1fAfF2d3d8c235355C7fEDb201Fe6e615f4f9B,0x56860dbf9437c7109E1B3f66c00C68D33eE12A50,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,12932427,1627722395
0x33824490D5414B3729012f8A91B15b51780afC2f,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x7c8155909cd385F120A56eF90728dD50F9CcbE52,12932564,1627724324
0x4705F62C54ceabF5c4f37b6e009dFd7C2aF1d1c0,0x4429Ad3d60721Fe71afe62684Ed6492AE4363326,0xC0d785a6298444897521DBB0279A76753f311ED7,12932955,1627729438
0xCf16D9bc35573Ad62d3EB2c9fe7472fdF77ac44d,0x1961B3331969eD52770751fC718ef530838b6dEE,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12933138,1627731936
0xB9aBCf33069f2dF034F3219b2FF10beCA3321364,0x37C997B35C619C21323F3518B9357914E8B99525,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12933154,1627732200
0xdf9fFe173563990Dd13ff2d3B8B0042E3c781C3B,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x7c8155909cd385F120A56eF90728dD50F9CcbE52,12933537,1627737431
0x71Da9f99266AF624b06C44ddB066b84eEF27F826,0x966FD12EC35cd2b123D8F5A6638485Ae89D88961,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12933611,1627738498
0xc58e1141A17BF31DE10A308a50A87052E309b3F2,0x7c8155909cd385F120A56eF90728dD50F9CcbE52,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,12933616,1627738543
0x7ba31c731Ea235D0EC151E5ba7104c31784ebE9E,0x6B7Ca256eB30fc6B5530916C3d666B1E6d1e356b,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12933703,1627739721
0x2AB614E507d0c32c1852DB7a7144eE52dB9d3dF7,0x14Da7b27b2E0FedEfe0a664118b0c9bc68e2E9AF,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12934093,1627744757
0xe8Bd5Ec70b8CF14F38E94EC0282AE6b9AA7bFE5f,0x34f0Ba1cce2E0A67849b25ADaE081b0E5385502B,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12935300,1627761348
0x33ce05663147D23a356280063061225584375D81,0x221657776846890989a759BA2973e427DfF5C9bB,0xC581b735A1688071A1746c968e0798D642EDE491,12935568,1627765478
0x8C875E8698525303aA2E2612829630E7F0C656f9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xE8E2146aEFF3aF0c3CB52Ed8aA8B72ccA53712Cd,12935875,1627769894
0x184a4475d19f26C13E5371dD3243BC272625dC39,0x37fE0f067FA808fFBDd12891C0858532CFE7361d,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12935984,1627771314
0xAB2Fb328daedF798440bd3d6559E05c895412c42,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe4e6570c098B4C0E780E94fa10e1B3b23F5E28a8,12936740,1627781397
0x8a23e6949E5031E94971F8CB63fC9c704C5DC0B0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xCc80C051057B774cD75067Dc48f8987C4Eb97A5e,12937143,1627786751
0x20f5bf62B6BECF4999715D4f074D3cA9aceacF75,0xCc80C051057B774cD75067Dc48f8987C4Eb97A5e,0xdAC17F958D2ee523a2206206994597C13D831ec7,12937190,1627787281
0x5E2023Bfc2E5cEDC004852266481eeD76f5c4a2D,0xB4EFd85c19999D84251304bDA99E90B92300Bd93,0xC581b735A1688071A1746c968e0798D642EDE491,12937246,1627787955
0x9515b0A183fd4Ce419596Cda715a456FD96a8df6,0x8CE9137d39326AD0cD6491fb5CC0CbA0e089b6A9,0xC581b735A1688071A1746c968e0798D642EDE491,12937275,1627788594
0x07c02d9feDD5f4d8a48a3Ed7dd5F26e9d5EDFeF8,0x3F382DbD960E3a9bbCeaE22651E88158d2791550,0xdAC17F958D2ee523a2206206994597C13D831ec7,12937495,1627791710
0x8D2F4f350787C2e71DDe0db3666011F56F93850d,0x237F7504A070634C51D73Ca2C4F36F1FeB71de93,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12937883,1627796974
0x8B483B4Ef4dcCE578708a225DDb0a37CEcEa5a25,0xC8dE671c3693fef1fEbB22C3354Ec472A69730dB,0xdAC17F958D2ee523a2206206994597C13D831ec7,12937900,1627797303
0x2B1B8052eED6467967d047B58B71f8e9FFA057B5,0x37fE0f067FA808fFBDd12891C0858532CFE7361d,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12938172,1627801422
0x7E8A417145163B8F094DB96c6c49b6D696194899,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xC0d785a6298444897521DBB0279A76753f311ED7,12938350,1627803780
0xc3811c52852E9de1F33F3811c46Bc770d00988F2,0x692aCCdD8b86692427E0aa4752AE917Df01CC56F,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12938478,1627805511
0x21fCb6C29912D3Dd3492b3F7C31e8463c5Fa8bFa,0x6BF4B73d2C3E806B41FeB83665Ef46A8A65F01B1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12938630,1627807443
0x568f4847d67B95797F5002b6783bf353D56b97eA,0x0AdAD2AF911b156554BcEDB7a9eBA3C6aE951daa,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12938700,1627808395
0xC0F8D0C4D0554Cc6f03467632350c8e650F58B57,0x8D6D403d781ff98574832f0136861ABF6826c528,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12938740,1627808839
0x220744EC9E24F902cAD4bFC468e67b2D634c67bA,0x6339bd92EaA3Cb8e629B06449e08b90581a33ceA,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,12938888,1627810903
0xf50d8E1c582eD5A6A2981337CaA0bE789A63aD50,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xE41d2489571d322189246DaFA5ebDe1F4699F498,12938933,1627811403
0xe164f87dcDf5fa02e6098BE8527a41b03C5fF160,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xba9d4199faB4f26eFE3551D490E3821486f135Ba,12939049,1627812898
0xC277E1eeA4c4748AC3e04D5A9213A867b4Bc85FD,0x8797773D275873743E20031fe1A1D7B173282A9c,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12939239,1627815701
0xeE3B61d567985A0facBc08F151849389E4c3369A,0xcF78C7dD70d6F30F6E3609e905e78305Da98c863,0xdAC17F958D2ee523a2206206994597C13D831ec7,12939733,1627822690
0x31AD100cEf4CbdBA0522A751541810d122d92120,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xA8b919680258d369114910511cc87595aec0be6D,12939853,1627824079
0x0452C14f28b28Fc69e42e8c2D454534A55B2be2f,0x5A241F5925f5B446F82DdC6901D1e563dDe8a662,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12940061,1627826673
0x01e6208C8D0410ACd6C3bc50C787f3509235bD06,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe37254859c446Bb35Cb8Ca478Ac6439807274C6F,12940241,1627829131
0xB1C8E293263708AB01bB8E6982a6a79E08Ae0C8f,0x7BfAC69ec6f82788Cf2f8c856386ADa9d8d3c4d7,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12940316,1627830182
0x1001f208c30d180857a4ca9465c8017Ca8362176,0x6339bd92EaA3Cb8e629B06449e08b90581a33ceA,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,12940552,1627833475
0x7706B3584BF0CAC803e27430E02740D92cA656DE,0x49d30ac2b4d953C85A8717aF9C5397415c444f14,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12941150,1627841571
0x92dD6e04D3758c834a0542D65519EE7Da77ffB82,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xc4De189Abf94c57f396bD4c52ab13b954FebEfD8,12941218,1627842447
0x6b0caa26c6667A595D37bFDBaEAaADEc5AD3fDed,0x603e0cEC8814b81633c851abbec5074bB7cd670C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12941784,1627849931
0x7B4A33cE250c63d1F8bd93E2Bec071Cb4c80D5F1,0x3bb86d867A9F3adDF994cdaDb210Fa82F0D4157A,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12941853,1627850965
0xD5D9C4B27eB26e21F1cA42848A4545E323436f0F,0x5976b1eED9cC221Be127eCad9393Fe0A8Ea8796a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12942314,1627857197
0xfa33Fa87f5762557fC63efAB7EF30e34Bb7e51Ad,0xC52e363A84E9165ccE7fa1aD977C5D991D41B85c,0xdAC17F958D2ee523a2206206994597C13D831ec7,12942887,1627865379
0x9D6498119Ba6757812c2B35C150A041821218A12,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc6A20bEE7344D55EC5bF94D7E0cD5d1757a4bc02,12943066,1627867586
0xc08e8A7a66e9aaF5E0bB16F6206DF25cadf4f25A,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xCc48874507f4E0926ae0A7d127bEdd3129F7Fd90,12943156,1627868760
0x78ecDa19647009D74979ad26402c76e0A7A59F53,0x07E156DA9F07CB59E220456a362c44c198B9E0fa,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12943201,1627869392
0xc8e0Dd835118d0A68caACd3e0d9b01321B92eeA4,0xC52e363A84E9165ccE7fa1aD977C5D991D41B85c,0xdAC17F958D2ee523a2206206994597C13D831ec7,12943525,1627873905
0x05610A0545C4a0250b0b86aF9bB117fc5799F7d5,0x1559FA1b8F28238FD5D76D9f434ad86FD20D1559,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12943734,1627876738
0x11495876AB8C4C4c1046484ad5F1f4ce973A6686,0x2059360549d137AD07055CbFd8D05a0b15478A3c,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12943945,1627879795
0xCC2bd4F3c00c37aDb00864D9a0a8cfEf8B6Ff56a,0x3b94440C8c4F69D5C9F47BaB9C5A93064Df460F5,0x58b6A8A3302369DAEc383334672404Ee733aB239,12943995,1627880514
0x6C213F22ec8745c36004aC6f58d729E6194319a5,0x67D27B24B56A1f206f87Ca8F6023005559f42E0B,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12944297,1627884475
0x72ccf6617D8f74A8948c696C453ab94fF5Ec5456,0x297D141ca9F0f94A157aaFE2A8765c5EbA917473,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12944399,1627885991
0xe5711fcc698ef0F6ae3921C3E112c2627185e71f,0x678e840C640F619E17848045D23072844224dD37,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12944562,1627888171
0x89f0FBa06ad87FaBB145DBa9506DA3FcfD2606ae,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe4e6570c098B4C0E780E94fa10e1B3b23F5E28a8,12944628,1627889014
0x566de29FA21Aa32f293e3a768Ec854ae76aD2831,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xF17Cd81b845f126Cf2AFA2a564C7B94Facb3c4A9,12944929,1627893397
0x9E3d38FEC23e3351b5EcC0d0053e1fDe889deDef,0x9Ff4f50efD40C915f7d1476Bf36aCB8908e0C56D,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12945023,1627894667
0xD860F513021608677b673c0116CDe3Fbd65e4C46,0x3505F494c3f0fed0B594E01Fa41Dd3967645ca39,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,12945243,1627897632
0x1BEcf1Ac50F31C3441181563F9D350dDF72a2Bfa,0xB17548c7B510427baAc4e267BEa62e800b247173,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12945337,1627898862
0x79B968E6deC17F5f140f64D7129ec225e73b8830,0xAf632384eb6A2d3250603779274f9cc79C076F49,0xC581b735A1688071A1746c968e0798D642EDE491,12946263,1627911669
0x2D1D04eBf9368a0ED84BC876Ece72B1E795aF4AE,0xAf632384eb6A2d3250603779274f9cc79C076F49,0xdAC17F958D2ee523a2206206994597C13D831ec7,12946385,1627913386
0x0c70805fD9B9e4625cF5760a86c2cAeAeE59e09F,0xbe81971eC924De1aE0ecD9D1a8c2162B64373F6e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12946556,1627915761
0xC0475a4b38EAC10c3384A3fAdd3E053857768452,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xa80f2C8f61c56546001f5FC2eb8D6E4e72c45d4C,12947182,1627924349
0x6fa8f43F654bAb83C343fea56A8bb948C2D139cD,0x7025Fc04A28A738f00b257bAf72F95f56BEf3B11,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12948859,1627946373
0xE008Ff3019432ad7C53a376F4ECdF51431d3151C,0x47E1b433Ca6F3f87302fACE00484BaE025b6b31C,0xdDce093888C8Dc636677Cd29BC6C68D35cFDAC33,12949075,1627949122
0xD7525682a42db537DA42921981a70682eA9f12Bd,0x4F5325Bf2534c62E4136B6454672b3948bad0cD3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12949263,1627951667
0xF1a8f0d86659c67780E3396bd6AEe05af3566c6A,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xdffA3a7f5B40789C7A437DbE7B31b47F9B08FE75,12949411,1627953601
0xed898d9547d222d5Fcdec303C432886926d46c93,0x36bab1cb5a50330B5b7e789752a768FD553785c2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12949853,1627960009
0xF2dA4F881Ca449e3f8b4271B487e140736B1B1DD,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xD3A3Ca33c1aafEFfa5c3Be0D821210dbA2C058D3,12950818,1627973479
0xcD963A7efa3d2a3547874f15A221E35560084A25,0xa6bbaA76198E5Ce3d15df494Bad068cCaf1e78b8,0xdAC17F958D2ee523a2206206994597C13D831ec7,12950949,1627975182
0x630af1f44B9c9Ff94E923ae4b5e366C14A70c5a0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe5d86e0eFe44464fa9FB2e078F6B8852Da0B4023,12951884,1627987853
0x816E9ba9298c53Af45DC096d20de177314249B23,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf8822C02D624D0517186f8efFb44247A1F9C7774,12952112,1627990989
0x9819B51198EE7490d16586f194DBe81aee446235,0x1D47Fd25B241e4eb310D222A192e0d9F99bEa482,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12952303,1627993489
0xf1073ACFDaE23F9eCc1FFaE126f35D53d5F3531F,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xFB24CaE98194FBE03B5CC160CA6eF758E8fd9b94,12952381,1627994743
0x87EFbD11E72Ff1E72EcCda57d44972fD90313208,0xB8cdee8Aa0a8445a7785525984c52F8878aE7C52,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12952418,1627995136
0xB61E853534504ab8f8CD3bD5198F5A7d2D09bF85,0x940a2dB1B7008B6C776d4faaCa729d6d4A4AA551,0xC581b735A1688071A1746c968e0798D642EDE491,12952954,1628002655
0xd9Cfa54Cc68Ee6b67FB35B64e3a452c9C423e38F,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xfe2a5B942083d92135C7fE364Bb75218E547CC62,12954009,1628016557
0x6be59735B10A3a90dcB2509e0d52b592B3088B21,0x36950b34fE79C4AE047c646D2800e91a198b70fB,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12955936,1628042674
0x53E836Dbb301dc78D73C8ffF8014330bc5f21695,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xBBbbCA6A901c926F240b89EacB641d8Aec7AEafD,12956371,1628048643
0x223a719005E758599dfC7840507C67E5240a930e,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xBBbbCA6A901c926F240b89EacB641d8Aec7AEafD,12956505,1628050412
0x59cdd77250e90EE81a172B8D76f330e0181907df,0x67BDcD02705CEcf08Cb296394DB7d6Ed00A496F9,0xf961A1Fa7C781Ecd23689fE1d0B7f3B6cBB2f972,12956973,1628057218
0x1E8f1568B598908785064809ebf5745004CE3962,0x0000000000085d4780B73119b644AE5ecd22b376,0xdAC17F958D2ee523a2206206994597C13D831ec7,12956981,1628057324
0x11B96A010D826629A411C368498489331c50C0c4,0x321a0c1Df8416F1d01950ef49E13108790B4224b,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12957078,1628058773
0xdF51d0F31A5dB0B5Ba025BECd7F0955EbB5555Fd,0x7001c8B7410F2b7089F3041561b3fF2bD4481b55,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12957599,1628065780
0x2c6B3AcC97244eF6de48CDED7AA4d07d4F49f5aE,0x17Ab39215f0e75406E5b726AcfFb598182de6Ca9,0x705aD6E3115607759A076Cf1f67B30fc07460863,12957981,1628071236
0x85b5a7dC1630F9465d8409E2aC53313B70a71b9c,0x656C00e1BcD96f256F224AD9112FF426Ef053733,0xdAC17F958D2ee523a2206206994597C13D831ec7,12958063,1628072491
0xdB05a9Efa565748c29b34B60eC76176790cEB7AC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xF0a93d4994B3d98Fb5e3A2F90dBc2d69073Cb86b,12958127,1628073357
0x04DD76803F247b611d4F470fC6cd206a9D02f869,0x656C00e1BcD96f256F224AD9112FF426Ef053733,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12958156,1628073698
0xd65C3d1EE9B0af2cF4D35c982a4868D902037CC2,0x3ADb04E127b9C0a5D36094125669d4603AC52a0c,0xF0a93d4994B3d98Fb5e3A2F90dBc2d69073Cb86b,12958328,1628076125
0x3432ef874A39BB3013e4d574017e0cCC6F937efD,0x605D26FBd5be761089281d5cec2Ce86eeA667109,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,12958903,1628083698
