pair,token0,token1,fees,block_number,timestamp
0x204f9e36277b91cb131D90DC1B4C212cA03F3C6e,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xAbC454b770cdd7f21F16815D62e2DDaCBbf3cbe2,3000,24423605,1643724778
0x0B3e9eE6fcF76A072B52d151A3C9B06851867adC,0x31d3BC3efE41b2E0e1661F81F967f2E874B19E1d,0x6B8bCe6E4EF035A7d8E40FBEC2184E3B649Df4dE,3000,24430746,1643739777
0x2530c8E87D2Ae24afb0d2852d43C4dCb645E5C05,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x93092652120A8f744356519F0adbD94D6a4d08E5,3000,24434417,1643747606
0x9bDCB2E1B35f3EFF1dF78eA75790522f7b80b9f9,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x300211Def2a644b036A9bdd3e58159bb2074d388,10000,24439513,1643758895
0x2823D318D0047b13bF8EDDFa24856Ab8CE683E55,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xe8e408aD62d3f617ddAa3ce33A95AD3dCb890Ac6,10000,24440615,1643761503
0x75E270ED57C907952d41e789aD7f2754Ad275bF1,0x00fF0a20a6C7208847F9C62F2c1C308D8F0709Fe,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,3000,24445487,1643771983
0xacDbc93DA6B269530d721c1BAe7c54c796488Ffc,0x5C742c8BEB1fE8C105FCA6462A70E31A2d244a5C,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,10000,24448701,1643778996
0x265ac14abb6F1cC3C9159343F7D542ac26ba2878,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x612509Ff74bbd1f6CC86A435c981F4266B306c27,10000,24449355,1643780476
0xAA58613Be5635a6b0052eE6edB5bB3E6f9c38657,0x172370d5Cd63279eFa6d502DAB29171933a610AF,0x7D645CBbCAdE2A130bF1bf0528b8541d32D3f8Cf,10000,24452277,1643786506
0x1195977ECA0A81b25260d921694e1Cf89A9D869D,0x7D645CBbCAdE2A130bF1bf0528b8541d32D3f8Cf,0xb33EaAd8d922B1083446DC23f610c2567fB5180f,10000,24452305,1643786566
0xc190673FaAca7d37247b2CA1360AFF95E902BD3A,0x7D645CBbCAdE2A130bF1bf0528b8541d32D3f8Cf,0x8505b9d2254A7Ae468c0E9dd10Ccea3A837aef5c,10000,24452545,1643787190
0x4ad3E99025eD1E479D31A79343FF2C889e5a0088,0x229b1b6C23ff8953D663C4cBB519717e323a0a84,0x70c006878a5A50Ed185ac4C87d837633923De296,10000,24454428,1643791087
0xE2C513d4c6B8C7C77EfA69aA2048a121DEc5f38D,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xB36e5f5FBb7aD3A72bF6667528320689FBc348ab,10000,24454880,1643792019
0x088B0d2A6E1A6477B359fe7576FD5FFeF6b3d831,0x430EF9263E76DAE63c84292C3409D61c598E9682,0x8f3Cf7ad23Cd3CaDbD9735AFf958023239c6A063,10000,24458232,1643799187
0x0BE3f1472884894e46fFe9386aE790E6AF6e199F,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x1b0B2f3D0Efc2979Ff0F5510af0f18E41D1f16aF,500,24459167,1643801501
0x1Bc167c0186EC4b2fEB0a06bCf168Bd2a7b3B06C,0xB36e5f5FBb7aD3A72bF6667528320689FBc348ab,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,3000,24459313,1643801901
0xf18CDc124c8c38D1C07F8bEfAdC22258f24A023d,0x039795Cc4221d5d7F3D15a1f9F8e696916E9fF10,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,10000,24461504,1643806579
0xf47800e260ca98CF13a255c5B8dbaC3035EEE413,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xB36e5f5FBb7aD3A72bF6667528320689FBc348ab,3000,24462529,1643808693
0x3F44aa07e31c7F3930fDac32A289852402F177a0,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x628Ad98D13B7Ce5af7E71aA054Acb0a9205Ce45A,3000,24462647,1643808933
0xa65f6033b47b96171a13C623301067AF72BdEa0d,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xB36e5f5FBb7aD3A72bF6667528320689FBc348ab,10000,24462838,1643809327
0xEcC8b7Ed05099a9136bEbdEc5e55AaAE0b970e46,0x0621d647cecbFb64b79E44302c1933cB4f27054d,0x7D645CBbCAdE2A130bF1bf0528b8541d32D3f8Cf,10000,24462981,1643809625
0x7289191d564d24119126761583e21eEa26103D3F,0x039795Cc4221d5d7F3D15a1f9F8e696916E9fF10,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,10000,24463654,1643811011
0x5D5cCc26bF4D81F41B4b178a32001256b7a57eb5,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x761A91A0124B16af174AE40F6ac7645F0B01De4D,3000,24466699,1643817423
0x35337a22b37626ddfEaf51FC1fBFF2D2B4bE5A20,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x358e82C85BAF9DaBF0C5726e7543555feeD3eA9D,10000,24467007,1643818055
0x8DAF8Cf2827F093ba07811FF71c8B64f84ce5d5C,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x70626bB6b488E24DEcab3B9Fe43cc65c224B3aef,500,24467180,1643818413
0xC9f22ed5d438eda85EcFFbF3F4Ee8d00da8EA8b3,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x491a4eB4f1FC3BfF8E1d2FC856a6A46663aD556f,500,24468232,1643820585
0xFF311c9e00a939D28FC8d80cB6B88c98791522f8,0x1BFD67037B42Cf73acF2047067bd4F2C47D9BfD6,0x491a4eB4f1FC3BfF8E1d2FC856a6A46663aD556f,3000,24469087,1643822347
0x433AaF90ca18685e9F8C61007eD04e8606f7E621,0x491a4eB4f1FC3BfF8E1d2FC856a6A46663aD556f,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,3000,24469089,1643822351
0x070a2861295DB770b38C578f3eaD8d088FC18B25,0x491a4eB4f1FC3BfF8E1d2FC856a6A46663aD556f,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,500,24469090,1643822353
0xDC119826AFC76C76873f2a9D6d24E412e88b8Ecf,0xc1c93D475dc82Fe72DBC7074d55f5a734F8cEEAE,0xcC1B9517460D8aE86fe576f614d091fCa65a28Fc,3000,24472258,1643829156
0xdD86c721b2d286925171c79907ED1CB4542144D1,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xd93f7E271cB87c23AaA73edC008A79646d1F9912,10000,24474479,1643833734
0xC0B9f8A3efCE22E04cE63bC3fe2fC47da63259eF,0x2EBD50AE084e71eed419cB6C620B3BbD3927bF7e,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,3000,24476117,1643837242
0x9254e72b64d04D317a911B2D95a801358F944c68,0x6f7C932e7684666C9fd1d44527765433e01fF61d,0x7D645CBbCAdE2A130bF1bf0528b8541d32D3f8Cf,10000,24476625,1643838419
0xF43f8Ed180E3C056f1043b9Dc46d183F5d8B4F95,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x5769Da150cA4d58c3698D83Fd1cb7aAC390F36C4,3000,24478019,1643841552
0x2704Df10c42430d7f93Ee9f78CA1bB36ba65F3F8,0x180cFBE9843d79BcAFcbcDF23590247793DFc95B,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,10000,24480644,1643847353
0xd959Fd55f5c30e45655b3DE6C080bDEae98d6110,0x2de8902CB7a246062b9409C2383e3fb3894F49e4,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,10000,24486861,1643860943
0x775340FF150866CeA99893286405F67841747382,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x3809dcDd5dDe24B37AbE64A5a339784c3323c44F,10000,24488075,1643863447
0xc0248a6B88376655504A7c9717A0648F7D7d226C,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xD1fF520b847445eEaD067108106f68e31BfFfD9A,10000,24490006,1643867557
0xa13B9E69f95BbB7DB017bc7ECCAeb4db49F44170,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xAB5F7a0e20b0d056Aed4Aa4528C78da45BE7308b,3000,24491106,1643870081
0x88D12190Bf95A5C765D5DF534Ec1e20F95A5E26B,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x64060aB139Feaae7f06Ca4E63189D86aDEb51691,3000,24491939,1643871927
0x23bF65ac2908A36e1217e65590A4BBE3EB9F04eE,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xc1c93D475dc82Fe72DBC7074d55f5a734F8cEEAE,10000,24493096,1643874313
0x6a03929Af4e25d7B0Ba08bB1c8D158bD65777129,0x45c32fA6DF82ead1e2EF74d17b76547EDdFaFF89,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,3000,24493710,1643875709
0xD30A819bED5B8a76c4A51DCae2F235635cCd20bc,0x948D0a28b600BDBd77AF4ea30E6F338167034181,0xcD86152047e800d67BDf00A4c635A8B6C0e5C4c2,10000,24493900,1643876127
0xFa7cB6Ad725C693551a6baD79a2517C00FcF15bB,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xA9155Cd871501047dB745dd0bFF615FbE2d23B1f,3000,24498706,1643886909
0xb95af20Fb5407DbCD9C7082753FF1AeB2A841412,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xA9155Cd871501047dB745dd0bFF615FbE2d23B1f,3000,24499714,1643889248
0x817422766D64eA1A9403b5055356020d25DACB92,0x06176Ae811D20c404B729dCD48E839b70ba3acFA,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,10000,24503152,1643896977
0xfEa4e7Cf483Fba34E87E4245169389CA25390Cb9,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,0xc64144D81049BD475FA38a068b0512940928DDc2,10000,24503494,1643897813
0xF6218Bd720b328E683649559394E578598084C37,0x550D11714ad6DdEe6916B18fE67285c261903f24,0x8f3Cf7ad23Cd3CaDbD9735AFf958023239c6A063,500,24506948,1643905480
0x43b920821f79BA3B1B5149DEbC2Af2230b679252,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x41b3966B4FF7b427969ddf5da3627d6AEAE9a48E,10000,24509291,1643910694
0x34Abc7912580695FF2E4ce61A7a82baBB70d3e28,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xDab1decE85DbcCc4b27F64c415284BE8437F5185,500,24510609,1643913675
0xF97b2bd48C7C3E38329C8F968e81Aa84dD249A8D,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x614389EaAE0A6821DC49062D56BDA3d9d45Fa2ff,10000,24510878,1643914291
0x3421F905eF43CE3AB1c3BC2240e9F837c4A82070,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xB85517b87BF64942adf3A0B9E4c71E4Bc5Caa4e5,10000,24512151,1643917117
0xe340C84257E7a4B5caE6DE5f6C1D4640Cd94b5Ff,0x948D0a28b600BDBd77AF4ea30E6F338167034181,0xcD86152047e800d67BDf00A4c635A8B6C0e5C4c2,500,24513123,1643919121
0x1e9c20657994dCb6097b9A0a03d4661E2139Eb89,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x69d5F01C72aA7343819b843B62DeFd44b52ec7e9,3000,24514166,1643921403
0xc3280ED746E79584a01272599a28D5466b2EdC8d,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xA9B8e4BE7e4Fc1B1d28B396af7c4CBa37979bC0F,10000,24517789,1643929042
0x2E3808EBda4E41a4Faaf0A0b8D96f67663F37979,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xA9B8e4BE7e4Fc1B1d28B396af7c4CBa37979bC0F,10000,24517922,1643929316
0x6a19E31197D1A3a3AB7612FB59e914619025628B,0x8f3Cf7ad23Cd3CaDbD9735AFf958023239c6A063,0xA9B8e4BE7e4Fc1B1d28B396af7c4CBa37979bC0F,10000,24518056,1643929592
0x2b635808042004E0eEd603b7FE56e24b546231Dc,0xA9B8e4BE7e4Fc1B1d28B396af7c4CBa37979bC0F,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,10000,24518163,1643929814
0x09E5d37d945AfAC0577A935249c505a44FCc2B0e,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,0xA9B8e4BE7e4Fc1B1d28B396af7c4CBa37979bC0F,10000,24518298,1643930092
0x5dCaD1eE59d06453C6DA210E456b09EEE2fF0e28,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xA9B8e4BE7e4Fc1B1d28B396af7c4CBa37979bC0F,500,24519629,1643933099
0xea2464F45059a11a5311ceE001885a589FED7DaC,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xe977b9DE318b809a29D09030aa49Bee66b2E098A,500,24519638,1643933117
0x7F759C4Cdd208F600e290F4bC6B761c5b31CDF8C,0x1D0f246ABE4454678EeB1D2e4E763471940b73e3,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,500,24519658,1643933157
0x2D9Cb35BaE80B7985F5B0cdf1d66E099Bf55762d,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x1D0f246ABE4454678EeB1D2e4E763471940b73e3,500,24519692,1643933229
0x72413360C3AeD1A88EC2D0da3A76A05b0A81D40E,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xA9B8e4BE7e4Fc1B1d28B396af7c4CBa37979bC0F,500,24519723,1643933291
0x6D5859CE259ab6D68bD42621f23bB731feF9187a,0x8f3Cf7ad23Cd3CaDbD9735AFf958023239c6A063,0xA9B8e4BE7e4Fc1B1d28B396af7c4CBa37979bC0F,500,24519813,1643933479
0x9248A2a7ce2BFac0101AE9b82Fbe4f697DB47d25,0xA9B8e4BE7e4Fc1B1d28B396af7c4CBa37979bC0F,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,500,24519935,1643933727
0x72A23686E7C9b4dFB641dE26721fFB48636a1e14,0x1D0f246ABE4454678EeB1D2e4E763471940b73e3,0x263026E7e53DBFDce5ae55Ade22493f828922965,500,24519946,1643933753
0x21EeDe00e338294Cb3383Dc8D0245db750d69d32,0x1BFD67037B42Cf73acF2047067bd4F2C47D9BfD6,0xA9B8e4BE7e4Fc1B1d28B396af7c4CBa37979bC0F,10000,24519973,1643933807
0xc8E51c98b0A773611A98766E185b0BC4cB2A5Df9,0x1D0f246ABE4454678EeB1D2e4E763471940b73e3,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,10000,24520283,1643934575
0x9c614a1b8f629EA8d1EAD8DadE1A4C0493Aed6d8,0x1D0f246ABE4454678EeB1D2e4E763471940b73e3,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,10000,24520314,1643934637
0x3E189Ca09fC7E1EA7fad1F97542874061a3b94A3,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x8839e639F210B80ffea73AedF51baed8DAc04499,3000,24523794,1643942459
0x932DedE4A3a4474aA497181B6fE2F1404eB76C53,0x1D0f246ABE4454678EeB1D2e4E763471940b73e3,0xA1c57f48F0Deb89f569dFbE6E2B7f46D33606fD4,10000,24524635,1643944321
0x91Bd108961850Ffc9292eC435bef593f744c76dB,0x1BFD67037B42Cf73acF2047067bd4F2C47D9BfD6,0x3e014fdb8fb2E9FD29FCb05448804cBD840FEeA9,500,24526468,1643948238
0x968434C17E7a372526cEC76d2C77aC3FD2f197ab,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xa353dEb6Fb81dF3844D8bd614D33d040fDBb8188,500,24529003,1643953554
0xE4F3C7Bd8280e601Ed39B756DEaEe6bBb6b837b1,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x28329056700FfAc14beCc89A82150f554162f80E,10000,24529011,1643953586
0x644240b38aFa0e22dcfeDb982A474792700E4dE3,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xb09942bDBb0467cD14Cc47CB18715F0D20C05BC5,3000,24530062,1643955908
0x5df14Cb964aaDeF61C271b24e9703CF7eB8f3ea4,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x2de8902CB7a246062b9409C2383e3fb3894F49e4,3000,24530690,1643957204
0x2a1b0e868776f37572F3Ef709D4Acc747f5fe2ab,0x28329056700FfAc14beCc89A82150f554162f80E,0x40523D49107d49582695053Fd9433d73ff6d75C2,500,24531154,1643958160
0x8aDf9277B977EB380Fa0297C0F1E211402A4EA7b,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x28329056700FfAc14beCc89A82150f554162f80E,500,24531719,1643959327
0xed4D0903941E8772a305C1bc53D06ff6B0f18A3B,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xb0C22d8D350C67420f06F48936654f567C73E8C8,10000,24533194,1643962369
0xf139DC5BF820d051a92Ed85B0D4e9497fbecbb14,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xE81563DA851826145760AE167e35E7Dfe1a4003E,10000,24533447,1643962891
0x748552E4a45eEDA951CCbC112E16d303B43ffBfA,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x64060aB139Feaae7f06Ca4E63189D86aDEb51691,500,24534248,1643964669
0x0c857Dc9d06A3BDF34D4465CDBD9b1EBA730598D,0x2de8902CB7a246062b9409C2383e3fb3894F49e4,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,3000,24534707,1643965743
0x3160DD5FCC70E9F895878A676052DE23d9Daf788,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xb5B15b41D1a8bDd5a8f481bb398036C3b8605f50,10000,24534935,1643966215
0x42feb34205A1399E5cBb6E5Dd45eEe793d265dDC,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x550D11714ad6DdEe6916B18fE67285c261903f24,500,24536109,1643968763
0x75Ec37333d66B67DC6aD7f1388B10BaaFE553396,0x550D11714ad6DdEe6916B18fE67285c261903f24,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,500,24536188,1643968925
0x42CF23204148c7E4B6D318418B4A27198b70E309,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x550D11714ad6DdEe6916B18fE67285c261903f24,500,24536238,1643969029
0x59fac6f757268941555610737c1A9A0511837cD8,0x550D11714ad6DdEe6916B18fE67285c261903f24,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,500,24536371,1643969303
0xcaAf476dEBBd7E069666192C2313b5D48c70d050,0x1BFD67037B42Cf73acF2047067bd4F2C47D9BfD6,0x550D11714ad6DdEe6916B18fE67285c261903f24,500,24536407,1643969379
0x2995b31C6Fb5E91F2E401AD2e37193a881741648,0x550D11714ad6DdEe6916B18fE67285c261903f24,0xD6DF932A45C0f255f85145f286eA0b292B21C90B,500,24536443,1643969451
0xdf494a03Dfd483C4918F5604E9fb5597635C0e7E,0x53E0bca35eC356BD5ddDFebbD1Fc0fD03FaBad39,0x550D11714ad6DdEe6916B18fE67285c261903f24,500,24536523,1643969619
0x69093c1C8E1899F84a728e450cd5479D18be4D52,0x550D11714ad6DdEe6916B18fE67285c261903f24,0xA1c57f48F0Deb89f569dFbE6E2B7f46D33606fD4,500,24536556,1643969685
0xEBB6b523BfA425c7224F72d84249c671F5bfe987,0x0b3F868E0BE5597D5DB7fEB59E1CADBb0fdDa50a,0x550D11714ad6DdEe6916B18fE67285c261903f24,500,24536586,1643969749
0xc9507A547C57822D516a3D491cE6703C9e9D8A50,0x550D11714ad6DdEe6916B18fE67285c261903f24,0xBbba073C31bF03b8ACf7c28EF0738DeCF3695683,500,24536615,1643969807
0x7F69f6572827553dBEF0A560434A62BF05352Aa5,0x172370d5Cd63279eFa6d502DAB29171933a610AF,0x550D11714ad6DdEe6916B18fE67285c261903f24,500,24536676,1643969933
0xb71537698Fb5616d0AfD8Ce0B3BE7c0f9204eF16,0x550D11714ad6DdEe6916B18fE67285c261903f24,0x9a71012B13CA4d3D0Cdc72A177DF3ef03b0E76A3,500,24536702,1643969985
0x9d0FFb5B5f8c425F69AbfF6c237cAf2Ff00e2018,0x550D11714ad6DdEe6916B18fE67285c261903f24,0xb33EaAd8d922B1083446DC23f610c2567fB5180f,500,24536740,1643970065
0x8B8973716A258aFA07F606A41Cb5D38DB1027Fb9,0x550D11714ad6DdEe6916B18fE67285c261903f24,0x692597b009d13C4049a947CAB2239b7d6517875F,500,24536776,1643970141
0x6793320ED4325c73C735F210208086CbFba91689,0x2Ab4f9aC80F33071211729e45Cfc346C1f8446d5,0x550D11714ad6DdEe6916B18fE67285c261903f24,500,24536836,1643970265
0x5A2C4e87d8CCae61BE1b73163bA0Fb1628a9A471,0x550D11714ad6DdEe6916B18fE67285c261903f24,0x5fe2B58c013d7601147DcdD68C143A77499f5531,500,24536868,1643970329
0x8137Dbd9Ff5eF145fdf2F44Bd5447d7756b6f83f,0x45c32fA6DF82ead1e2EF74d17b76547EDdFaFF89,0x550D11714ad6DdEe6916B18fE67285c261903f24,500,24536961,1643970523
0x373Fc4A1980Bf3c7094d13924101E8B88AD207fb,0x24834BBEc7E39ef42f4a75EAF8E5B6486d3F0e57,0x550D11714ad6DdEe6916B18fE67285c261903f24,500,24536961,1643970523
0x283066B79bAE8Ab1fC04A438118Dc6f1d6CC162d,0x50B728D8D964fd00C2d0AAD81718b71311feF68a,0x550D11714ad6DdEe6916B18fE67285c261903f24,500,24537043,1643970691
0x84119A0329650a9fe07E295edeFE4B3870721241,0x550D11714ad6DdEe6916B18fE67285c261903f24,0xDA537104D6A5edd53c6fBba9A898708E465260b6,500,24537070,1643970745
0xA747C320EA4Ed49485315CF409f8861385096651,0x282d8efCe846A88B159800bd4130ad77443Fa1A1,0x550D11714ad6DdEe6916B18fE67285c261903f24,500,24537104,1643970817
0x8CfEafE30A5cd09fd8d92D4db9D55B7ed9677585,0x550D11714ad6DdEe6916B18fE67285c261903f24,0xf50D05A1402d0adAfA880D36050736f9f6ee7dee,500,24537132,1643970873
0xf6e7ae2fAc659774Fd1Be89d291e90e7e4038B56,0x1a3acf6D19267E2d3e7f898f42803e90C9219062,0x550D11714ad6DdEe6916B18fE67285c261903f24,500,24537174,1643970961
0x77Eb425C0cCb4305c96F4EB5340f7358A6F49910,0x550D11714ad6DdEe6916B18fE67285c261903f24,0x8505b9d2254A7Ae468c0E9dd10Ccea3A837aef5c,500,24537202,1643971017
0xDa00629c95bb8d4F280bf39E061023D6Ec2983dF,0x2fe8733dcb25BFbbA79292294347415417510067,0x550D11714ad6DdEe6916B18fE67285c261903f24,500,24537229,1643971075
0x10c777628f5d09c5030786981779b1DE101A0499,0x550D11714ad6DdEe6916B18fE67285c261903f24,0x6f7C932e7684666C9fd1d44527765433e01fF61d,500,24537255,1643971127
0xb22A7eD3C7CB1D371C149c35d61b1B29325B5001,0x550D11714ad6DdEe6916B18fE67285c261903f24,0xdAb529f40E671A1D4bF91361c21bf9f0C9712ab7,500,24537283,1643971187
0x36f702AeC6175822B47934614Dc20f8F7a626E24,0x875ACeC99C1eDeF199251EEa23020E2D173e9499,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,3000,24545834,1643989963
0x84AA7c85D25c3e1dDC80217af094152D1CeD0fd4,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x9a71012B13CA4d3D0Cdc72A177DF3ef03b0E76A3,10000,24548243,1643995317
0xACa8009167B6C197B34b3584D120E013E2711419,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x40F57dF4AEcE26C4975f48424a42403C5e7FF8EB,500,24548640,1643996135
0xbCe7dc8A9cF4078A7040fD231ac29A9ed05B4447,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xf287D97B6345bad3D88856b26Fb7c0ab3F2C7976,10000,24550751,1644000786
0x0C5CB08C0079E926954F161A5eF52141DC0Bd691,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x7E4c577ca35913af564ee2a24d882a4946Ec492B,500,24551694,1644002860
0xa6070102499F3a82E8E9e96f5fBE58863C5e7a04,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x340f412860dA7b7823df372a2b59Ff78b7ae6abc,3000,24554493,1644009014
0x2762C68C5185Fe46e8f10E69dB6a03FA899FAbb6,0x4f025829C4B13dF652f38Abd2AB901185fF1e609,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,3000,24554532,1644009096
0x1090FA0458F729CE68B3F3aC4a0477299E87c2B4,0xA9B8e4BE7e4Fc1B1d28B396af7c4CBa37979bC0F,0xD6DF932A45C0f255f85145f286eA0b292B21C90B,10000,24554894,1644010002
0x2cBcF0FbD8579dBE35d9191F5aA4D2121ec42516,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xd8cA34fd379d9ca3C6Ee3b3905678320F5b45195,500,24556116,1644012766
0xC17E94992d3cf69C5C0787D93995FDdFB7500cA6,0xA9B8e4BE7e4Fc1B1d28B396af7c4CBa37979bC0F,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,3000,24556412,1644013502
0x2F046cFa05b54d726E9dC3572aE1C17740b4C653,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xa85978FB39f15A039200D79d13e97EFfffD0d994,3000,24556720,1644014138
0x337808186A8e204F3AeB4E8a8186D965e35ccE74,0x9a71012B13CA4d3D0Cdc72A177DF3ef03b0E76A3,0xA9B8e4BE7e4Fc1B1d28B396af7c4CBa37979bC0F,10000,24556780,1644014262
0x674bc11540Ab71Eac6D94aC759CeB6bb9fbB9F3b,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xd8cA34fd379d9ca3C6Ee3b3905678320F5b45195,10000,24556952,1644014618
0x29dad6aFd182199E1330f9D693eb5889D4551d87,0x8505b9d2254A7Ae468c0E9dd10Ccea3A837aef5c,0xA9B8e4BE7e4Fc1B1d28B396af7c4CBa37979bC0F,10000,24557050,1644014818
0x22d13d247f78cb50CE7c2c9Cd6863C406e6B2d7a,0x172370d5Cd63279eFa6d502DAB29171933a610AF,0xA9B8e4BE7e4Fc1B1d28B396af7c4CBa37979bC0F,10000,24557099,1644014920
0xB86b7DbfB244B3Be51c0ead860af222852d07dDA,0xA9B8e4BE7e4Fc1B1d28B396af7c4CBa37979bC0F,0xbD7A5Cf51d22930B8B3Df6d834F9BCEf90EE7c4f,10000,24557223,1644015256
0x7df696252718a534b7Ec7854a13d6dCC1bebAc24,0x5FFD62D3C3eE2E81C00A7b9079FB248e7dF024A8,0xA9B8e4BE7e4Fc1B1d28B396af7c4CBa37979bC0F,10000,24557283,1644015428
0xE9DC4327708c52DB57b22D9Ef9364aCeab112104,0x5fe2B58c013d7601147DcdD68C143A77499f5531,0xA9B8e4BE7e4Fc1B1d28B396af7c4CBa37979bC0F,10000,24557434,1644015738
0xb7D425B8EE7c6b39C859E5328F59c3CE6143b84c,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x83973e473C6eC227d3e9C63d25E73F62F5594890,10000,24558943,1644019004
0xC52918788804e004957B02bfAAD5ce01e45121Cf,0x05F0f8fD3E446F7686a43D38FC8A784df5A5E83C,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,500,24572403,1644048742
0x4A4025B988fe91cc2045dcFbA3C8Ebcd5c00571f,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xcC1B9517460D8aE86fe576f614d091fCa65a28Fc,3000,24575096,1644054808
